university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences humaines et sociales,Master,Maîtrise en études et interventions régionales (volet professionnel / intervention),2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.",French C1 required for this program. Provide an UQAC-recognized French test with the application; test normally must be taken within 24 months of the requested intake.,"International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3595
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences appliquées,Master,Maîtrise en géologie et génie géologique,2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/1666
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences appliquées,Master,Maîtrise en géologie et génie géologique - Environnement et hydrogéologie minière,2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/2106
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences appliquées,Master,Maîtrise en géologie et génie géologique - Exploration minérale,2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/2105
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences économiques et administratives,Master,Maîtrise en gestion de projet (profil recherche avec mémoire),2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3153
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences économiques et administratives,Master,Maîtrise en gestion de projet (profil professionnel),2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3249
Université du Québec à Chicoutimi (UQAC),Sept-Îles,Département des sciences économiques et administratives,Master,Maîtrise en gestion de projet (Automne 2026 Sept-Îles),2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Mar-2026 (Fall 2026 cohort; closed),https://programmes.uqac.ca/1631
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences économiques et administratives,Master,Maîtrise en gestion des organisations (profil professionnel),2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3754
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences économiques et administratives,Master,Maîtrise en gestion des organisations (profil recherche),2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3755
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences humaines et sociales,Master,Maîtrise en histoire,2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/2221
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département de l'informatique et mathématique,Master,Maîtrise en informatique,2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3017
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département de l'informatique et mathématique,Master,Maîtrise en informatique (cybersécurité),2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/2138
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département de l'informatique et mathématique,Master,Maîtrise en informatique (intelligence artificielle),2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/2139
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département de l'informatique et mathématique,Master,Maîtrise en informatique (jeux vidéo),2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/1537
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département de l'informatique et mathématique,Master,Maîtrise en informatique (professionnel),2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3037
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences appliquées,Master,Maîtrise en ingénierie,2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/1709
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences appliquées,Master,Maîtrise en ingénierie,2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3708
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),"Département des arts, lettres et du langage",Master,Maîtrise en lettres,2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/2036
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),"Département des arts, lettres et du langage",Master,Maîtrise en linguistique,2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3637
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences fondamentales,Master,Maîtrise en ressources renouvelables,2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3018
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences de la santé,Master,Maîtrise en santé durable,2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/2094
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences humaines et sociales,Master,Maîtrise en science politique,2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/1602
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences de la santé,Master,Maîtrise en sciences infirmières (profil avec mémoire),2 Years (typically 45 credits),"A recognized bachelor's degree in nursing, active nursing registration/authorization and the program-specific clinical or research prerequisites. International applicants must confirm Quebec professional-recognition requirements before applying.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3576
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences de la santé,Master,Maîtrise en sciences infirmières (IPS soins de première ligne),2 Years (typically 45 credits),"Not open to international applicants. Requires the designated UQAC/Université du Québec graduate nursing pathway, professional nursing authorization and the primary-care nurse practitioner prerequisites.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Feb-2026 (Fall 2026; closed),https://programmes.uqac.ca/2259
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences de la santé,Master,Maîtrise en sciences infirmières (profil clinique),2 Years (typically 45 credits),"A recognized bachelor's degree in nursing, active nursing registration/authorization and the program-specific clinical or research prerequisites. International applicants must confirm Quebec professional-recognition requirements before applying.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/2210
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences de la santé,Master,Maîtrise en sciences infirmières (santé mentale et soins psychiatriques),2 Years (typically 45 credits),"A recognized bachelor's degree in nursing, active nursing registration/authorization and the program-specific clinical or research prerequisites. International applicants must confirm Quebec professional-recognition requirements before applying.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3258
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences humaines et sociales,Master,Maîtrise en travail social (profil avec stage),2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Mar-2026 (Fall 2026; closed),https://programmes.uqac.ca/3563
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences humaines et sociales,Master,Maîtrise en travail social (profil recherche / mémoire),2 Years (typically 45 credits),"A recognized 4-year bachelor's degree in a relevant field; competitive academic standing and program-specific documents may include transcripts, CV, statement of purpose, references, portfolio and/or research proposal. Research pathways may require supervisor approval.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Mar-2026 (Fall 2026; closed),https://programmes.uqac.ca/3763
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences de la santé,Master,Maîtrise ès sciences appliquées en physiothérapie,2 Years (typically 45 credits),Not open to international applicants. Entry is through UQAC's physiotherapy training continuum/qualifying route and requires the prescribed professional prerequisites.,"French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Feb-2026 (Summer 2026; closed),https://programmes.uqac.ca/1978
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences fondamentales,Master,Maîtrise par cumul (éco-conseil),2-3 Years through approved stackable graduate credentials,"This is a master's by accumulation, not a normal direct-entry program. Applicants must complete the approved combination of UQAC graduate diplomas/short programs and request conferral before finishing the final eligible component.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3550
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences économiques et administratives,Master,Maîtrise par cumul (sciences comptables),2-3 Years through approved stackable graduate credentials,"This is a master's by accumulation, not a normal direct-entry program. Applicants must complete the approved combination of UQAC graduate diplomas/short programs and request conferral before finishing the final eligible component.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 18,000-27,000/year depending on research or professional profile (latest official UQAC planning estimate based on Fall 2025 rates); exact 2026-27 tuition is program-specific. Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/1792
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences fondamentales,Doctorate,Doctorat en biologie,4 Years (program-specific),"A relevant master's degree completed after at least 18 years of education, with strong academic/research standing. A research proposal, references and supervisor/committee approval may be required; exact prerequisites are program-specific.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 23,600/year before exemption; approx. CAD 5,600/year after the UQAC doctoral tuition-exemption scholarship if eligible (latest official planning estimate based on Fall 2025 rates). Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3805
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences humaines et sociales,Doctorate,Doctorat en développement régional et territorial,4 Years (program-specific),"A relevant master's degree completed after at least 18 years of education, with strong academic/research standing. A research proposal, references and supervisor/committee approval may be required; exact prerequisites are program-specific.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 23,600/year before exemption; approx. CAD 5,600/year after the UQAC doctoral tuition-exemption scholarship if eligible (latest official planning estimate based on Fall 2025 rates). Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/2077
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences de l'éducation,Doctorate,Doctorat en éducation,4 Years (program-specific),"A relevant master's degree, normally at least 3.2/4.3, plus an acceptable education research outline, recommendations and selection assessments. The inter-university program also requires sufficient French and reading knowledge of English.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Teacher-education French assessments/TECFÉE requirements may also apply after admission. Some graduate programs also require functional academic English.","International: approx. CAD 23,600/year before exemption; approx. CAD 5,600/year after the UQAC doctoral tuition-exemption scholarship if eligible (latest official planning estimate based on Fall 2025 rates). Mandatory fees and insurance are additional.",01-Feb-2026 (Fall 2026; closed),https://programmes.uqac.ca/2179
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département de l'informatique et mathématique,Doctorate,Doctorat en informatique,4 Years (program-specific),"A relevant master's degree completed after at least 18 years of education, with strong academic/research standing. A research proposal, references and supervisor/committee approval may be required; exact prerequisites are program-specific.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 23,600/year before exemption; approx. CAD 5,600/year after the UQAC doctoral tuition-exemption scholarship if eligible (latest official planning estimate based on Fall 2025 rates). Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3121
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences appliquées,Doctorate,Doctorat en ingénierie,4 Years (program-specific),"A relevant master's degree completed after at least 18 years of education, with strong academic/research standing. A research proposal, references and supervisor/committee approval may be required; exact prerequisites are program-specific.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 23,600/year before exemption; approx. CAD 5,600/year after the UQAC doctoral tuition-exemption scholarship if eligible (latest official planning estimate based on Fall 2025 rates). Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/3737
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),"Département des arts, lettres et du langage",Doctorate,Doctorat en lettres,4 Years (program-specific),"A relevant master's degree completed after at least 18 years of education, with strong academic/research standing. A research proposal, references and supervisor/committee approval may be required; exact prerequisites are program-specific.","French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 23,600/year before exemption; approx. CAD 5,600/year after the UQAC doctoral tuition-exemption scholarship if eligible (latest official planning estimate based on Fall 2025 rates). Mandatory fees and insurance are additional.",01-Aug-2026 (Winter 2027; only where offered),https://programmes.uqac.ca/2056
Université du Québec à Chicoutimi (UQAC),Saguenay (Chicoutimi),Département des sciences économiques et administratives,Doctorate,Doctorat en management de projets,4 Years (program-specific),A relevant master's degree completed after at least 18 years of education; normally at least 3.2/4.3 or 14/20 for studies outside Quebec. Requires a complete research dossier and written in-principle acceptance from an accredited UQAC professor.,"French B2 for identified programs: TCF or TEF 400 in oral and written comprehension, Bright 3.5 in both, or DELF B2. Test generally valid 24 months; DELF is valid for life. Some graduate programs also require functional academic English.","International: approx. CAD 23,600/year before exemption; approx. CAD 5,600/year after the UQAC doctoral tuition-exemption scholarship if eligible (latest official planning estimate based on Fall 2025 rates). Mandatory fees and insurance are additional.",01-Mar-2026 (Fall 2026; closed),https://programmes.uqac.ca/3077
